dc_id,name,provider,state,latitude,longitude,operator_class,is_hyperscaler_self,is_colocation_major,is_colocation_secondary,est_mw,wet_bulb_c,climate_adj,est_liters_per_day,v1_predicted_wue,bws_score,bws_category
DC-00131,Centersquare: MSP1 Shakopee Data Center Campus,Centersquare,MN,44.780742610845856,-93.46395389243332,colocation_major,False,True,False,10.0,6.036986301369863,1.0,211680.0,0.49029046,1.669,Low-Medium
DC-00132,Digital Realty: Chicago ORD011 Data Center,Digital Realty,IL,41.87430605,-87.62994041963549,colocation_major,False,True,False,10.0,8.263561643835615,1.0,211680.0,0.53570706,0.75,Low
DC-00133,NTT Global Data Centers: VA1 Ashburn Data Center,NTT Global Data Centers,VA,39.0227549,-77.45482557908068,colocation_major,False,True,False,28.4,10.42958904109589,1.0,601171.1999999998,0.6194914,1.94,Low-Medium
DC-00134,Amazon AWS: IAD50 Ashburn,Amazon AWS,VA,39.027912650000005,-77.45749705034054,hyperscaler_self,True,False,False,50.0,10.524383561643834,1.0,1058400.0,0.58497727,1.94,Low-Medium
DC-00135,Sabey Data Centers: SDC Austin Data Center,Sabey Data Centers,TX,30.488012150000003,-97.64711231655714,colocation_major,False,True,False,84.0,16.40219178082192,1.0420657534246576,1852909.6209534248,0.97105974,2.681,Medium-High
DC-00136,Equinix: NY1 Newark Data Center,Equinix,NJ,40.7367988,-74.17341306666667,colocation_major,False,True,False,0.9,9.569315068493152,1.0,19051.2,0.5158759,2.797,Medium-High
DC-00137,365 Data Centers: BCA Boca Raton Data Center,365 Data Centers,FL,26.3814312,-80.0836087,colocation_major,False,True,False,2.66,21.46794520547945,1.1940383561643837,67232.57443594522,0.9934381,2.559,Medium-High
DC-00138,Netrality Data Centers: 210 North Tucker St. Louis Data Center,Netrality Data Centers,MO,38.6291523713277,-90.19783326020628,colocation_secondary,False,False,True,20.0,10.843561643835615,1.0,423360.0,0.59062135,1.321,Low-Medium
DC-00139,Centersquare: IAD3 Sterling Data Center Campus,Centersquare,VA,38.9835026,-77.42392429785245,colocation_major,False,True,False,47.0,10.42958904109589,1.0,994896.0,0.6194914,1.94,Low-Medium
DC-00140,TierPoint: Nashville Data Center,TierPoint,TN,35.92477703325057,-86.85689415336265,colocation_major,False,True,False,20.0,12.559178082191782,1.0,423360.0,0.6399324,0.579,Low
DC-00141,CoreSite: VA1 Reston Data Center,CoreSite,VA,38.949067,-77.364672,colocation_major,False,True,False,20.0,10.558356164383564,1.0,423360.0,0.60463935,1.94,Low-Medium
DC-00142,Digital Realty: Dallas DFW28 Data Center,Digital Realty,TX,32.9673234,-96.71332169367172,colocation_major,False,True,False,15.0,15.138904109589044,1.0041671232876712,318843.1449863013,0.9444843,2.681,Medium-High
DC-00143,Flexential: Phoenix - Deer Valley Data Center,Flexential,AZ,33.6845177,-112.09833977156488,colocation_major,False,True,False,5.02,12.15917808219178,1.0,106263.36,1.31183,3.487,High
DC-00144,Digital Realty: Dallas DFW14 Data Center,Digital Realty,TX,32.933869200000004,-96.82802116664344,colocation_major,False,True,False,9.5,15.162739726027397,1.004882191780822,202077.78923835617,0.9444843,2.681,Medium-High
DC-00145,Involta: Tucson Data Center,Involta,AZ,32.17187227018702,-110.95392027388756,colocation_secondary,False,False,True,10.0,11.388219178082194,1.0,211680.0,1.0802405,3.487,High
DC-00146,First National Technology Solutions (FNTS): Omaha Data Center,First National Technology Solutions (FNTS),NE,41.26080318367347,-95.93726590816324,colocation_secondary,False,False,True,4.0,8.406027397260273,1.0,84672.0,0.58282435,3.16,High
DC-00147,"DataBridge Sites: Silver Spring/Washington, D.C. Data Center",DataBridge Sites,MD,39.0586224,-76.96411078870383,colocation_secondary,False,False,True,10.0,10.59945205479452,1.0,211680.0,0.528283,0.583,Low
DC-00148,365 Data Centers: NJ1 Bridgewater New Jersey Data Center,365 Data Centers,NJ,40.58144235,-74.5738875019825,colocation_major,False,True,False,2.3,9.586849315068491,1.0,48686.4,0.5158759,2.797,Medium-High
DC-00149,Amazon AWS: IAD15 Sterling,Amazon AWS,VA,38.99173735,-77.44870612877443,hyperscaler_self,True,False,False,50.0,10.42958904109589,1.0,1058400.0,0.62426853,1.94,Low-Medium
DC-00150,Digital Realty: Austin AUS11 Data Center,Digital Realty,TX,30.2121195,-97.69589126682894,colocation_major,False,True,False,16.0,16.902465753424657,1.0570739726027396,358018.2696328767,0.97105974,2.681,Medium-High
DC-00151,Digital Realty: New York JFK10 Data Center,Digital Realty,NY,40.7408812,-74.0020865,colocation_major,False,True,False,18.5,9.82876712328767,1.0,391608.0,0.5158759,0.834,Low
DC-00152,LightEdge: Des Moines II Data Center,LightEdge,IA,41.66680645,-93.45594347669608,colocation_secondary,False,False,True,6.1,8.055068493150685,1.0,129124.8,0.5265741,0.756,Low
DC-00153,Amazon AWS: 5117 Hayden Run,Amazon AWS,OH,40.061804049142005,-83.13872012418467,hyperscaler_self,True,False,False,50.0,9.055616438356164,1.0,1058400.0,0.6012412,1.279,Low-Medium
DC-00154,Element Critical: Skybox Houston One Data Center,Element Critical,TX,29.80167375,-95.8142167,unknown,False,False,False,26.0,18.08904109589041,1.0926712328767123,601371.2810958904,0.9175664,2.681,Medium-High
DC-00155,CyrusOne: CIN2 Cincinnati 7th Street Data Center,CyrusOne,OH,39.1027886,-84.51792286125507,colocation_major,False,True,False,12.0,9.992054794520548,1.0,254016.0,0.60772526,1.279,Low-Medium
DC-00156,CyrusOne: NYM2 Totowa Data Center,CyrusOne,NJ,40.90675453783676,-74.24208495388162,colocation_major,False,True,False,16.0,9.315890410958904,1.0,338688.0,0.5158759,2.797,Medium-High
DC-00157,DataBank: DEN2 Centennial Data Center,DataBank,CO,39.591322,-104.8470456908424,colocation_major,False,True,False,4.0,4.200821917808218,1.0,84672.0,0.6854508,3.424,High
DC-00158,Digital Realty: New York HVN10 Data Center,Digital Realty,CT,41.24072805,-73.14741211904382,colocation_major,False,True,False,15.0,9.365205479452056,1.0,317519.99999999994,0.48955876,1.331,Low-Medium
DC-00159,Equinix: CH7 Westmont Data Center,Equinix,IL,41.81294741231317,-87.97292617575796,colocation_major,False,True,False,12.0,7.947397260273973,1.0,254016.0,0.53570706,0.75,Low
DC-00160,Digital Fortress: North Seattle Data Center - (LYN),Digital Fortress,WA,47.822783,-122.29113838171249,colocation_secondary,False,False,True,6.0,8.246575342465754,1.0,127008.0,0.6584038,0.903,Low
DC-00161,Aligned Data Centers: SLC-01 Salt Lake City,Aligned Data Centers,UT,40.58791487399346,-112.01901212562954,colocation_major,False,True,False,34.0,4.703287671232877,1.0,719712.0,0.7387981,1.329,Low-Medium
DC-00162,Digital Realty: Dallas DFW18 Data Center,Digital Realty,TX,32.965124,-96.71259896214984,colocation_major,False,True,False,60.0,15.138904109589044,1.0041671232876712,1275372.5799452052,0.9444843,2.681,Medium-High
DC-00163,Equinix: DC15 Washington DC IBX Data Center,Equinix,VA,39.02250015,-77.45025584999999,colocation_major,False,True,False,20.0,10.42958904109589,1.0,423360.0,0.6194914,1.94,Low-Medium
DC-00164,LightEdge: Kansas City Data Center,LightEdge,MO,39.15801210333933,-94.47459651492704,colocation_secondary,False,False,True,2.7,10.210684931506847,1.0,57153.6,0.5921,1.321,Low-Medium
DC-00165,Stack Infrastructure: ATL01 Atlanta Data Center,Stack Infrastructure,GA,34.075905500000005,-84.26431220360183,unknown,False,False,False,19.0,13.19041095890411,1.0,402192.0,1.1034696,1.889,Low-Medium
DC-00166,Digital Realty: New York EWR11 Data Center,Digital Realty,NJ,40.55379115,-74.45706791394755,colocation_major,False,True,False,26.0,9.684109589041096,1.0,550368.0,0.5158759,2.797,Medium-High
DC-00167,Element Critical: Austin One Data Center,Element Critical,TX,30.3428035,-97.69617382746422,unknown,False,False,False,5.0,16.655068493150686,1.0496520547945205,111095.17347945205,0.97105974,2.681,Medium-High
DC-00168,Telesystem: DC-1 Ohio Data Center,Telesystem,OH,41.6256164,-83.65554924550793,colocation_secondary,False,False,True,10.0,8.153150684931507,1.0,211680.0,0.5790447,1.279,Low-Medium
DC-00169,Stream Data Centers: Phoenix I-VI Goodyear Campus,Stream Data Centers,AZ,33.4194907,-112.35998843601696,unknown,False,False,False,40.5,12.35890410958904,1.0,857304.0,1.1803935,3.487,High
DC-00170,Digital Realty: Atlanta ATL13 Data Center,Digital Realty,GA,33.762757258636405,-84.39693476338218,colocation_major,False,True,False,9.5,13.568767123287673,1.0,201096.0,1.1034696,1.889,Low-Medium
DC-00171,US Signal: 5515 Nobel Dr Data Center,US Signal,WI,42.994753450000005,-89.4233900055643,colocation_secondary,False,False,True,10.0,6.764383561643836,1.0,211680.0,0.49900824,1.492,Low-Medium
DC-00172,Rackspace: ORD1 Chicago Data Center,Rackspace,IL,41.9942301,-87.96223156699811,colocation_major,False,True,False,10.2,7.767123287671233,1.0,215913.6,0.50526863,0.75,Low
DC-00173,Cologix: COL1 Columbus Data Center,Cologix,OH,40.11647609568262,-83.00216667279285,colocation_major,False,True,False,20.0,9.029863013698632,1.0,423360.0,0.5942172,1.279,Low-Medium
DC-00174,365 Data Centers: LI1 Commack Data Center,365 Data Centers,NY,40.82205365,-73.2918885158931,colocation_major,False,True,False,6.0,9.834794520547945,1.0,127008.0,0.5078342,0.834,Low
DC-00175,Tonaquint Datacenters: Tonaquint - St George 1,Tonaquint Datacenters,UT,37.08085293522583,-113.60522241338212,unknown,False,False,False,4.0,8.802191780821918,1.0,84672.0,0.79228586,1.329,Low-Medium
DC-00176,Lumen: Dallas 1 Data Center,Lumen,TX,32.8069549,-96.86858877519526,colocation_secondary,False,False,True,12.0,15.338630136986302,1.010158904109589,256596.52418630137,0.9444843,2.681,Medium-High
DC-00177,DataBank: SNA2 Irvine Data Center,DataBank,CA,33.6878845,-117.84245228891338,colocation_major,False,True,False,8.0,12.963835616438354,1.0,169344.0,1.2731755,3.724,High
DC-00178,DataBank: SEA2 SeaTAC Data Center,DataBank,WA,47.4950309,-122.29056965,colocation_major,False,True,False,1.0,8.737534246575342,1.0,21168.0,0.5808077,0.903,Low
DC-00179,CoreSite: VA3 Reston Data Center,CoreSite,VA,38.9483459,-77.37249201286755,colocation_major,False,True,False,20.0,10.42958904109589,1.0,423360.0,0.60463935,1.94,Low-Medium
DC-00180,NTT Global Data Centers: CA3 Sacramento Data Center,NTT Global Data Centers,CA,38.652977932743255,-121.48771698263278,colocation_major,False,True,False,14.0,11.234794520547943,1.0,296351.99999999994,0.7384827,3.724,High
DC-00181,Cologix: COL4 Columbus Data Center,Cologix,OH,40.117825426014456,-83.0007799459351,colocation_major,False,True,False,27.0,9.029863013698632,1.0,571536.0,0.5942172,1.279,Low-Medium
DC-00182,DataBank: AUS1 - Austin Data Center,DataBank,TX,30.435985,-97.766046,colocation_major,False,True,False,0.405,16.26164383561644,1.037849315068493,8897.523692054794,0.97105974,2.681,Medium-High
DC-00183,Sentinel Data Centers: NY-1 Data Center,Sentinel Data Centers,NY,41.0362636,-73.9876276,colocation_major,False,True,False,8.0,9.424109589041096,1.0,169344.0,0.5158759,0.834,Low
DC-00184,Prime Data Centers: Prime Chicago - 1701 Midway Ct.,Prime Data Centers,IL,42.024850464909456,-87.96172075730499,colocation_secondary,False,False,True,72.0,7.767123287671233,1.0,1524096.0,0.50526863,0.75,Low
DC-00185,Digital Realty: Northern Virginia ACC4 Data Center,Digital Realty,VA,39.01789585,-77.46253069403024,colocation_major,False,True,False,36.4,10.42958904109589,1.0,770515.2,0.5798735,1.94,Low-Medium
DC-00186,Evocative: Santa Clara Data Center (SJC11),Evocative,CA,37.38858276926831,-121.96269568148674,colocation_major,False,True,False,9.0,11.309863013698628,1.0,190512.0,0.8536765,3.724,High
DC-00187,Stream Data Centers: Minneapolis II - Chaska Data Center,Stream Data Centers,MN,44.80610670720174,-93.63455881839572,unknown,False,False,False,4.8,5.993424657534247,1.0,101606.4,0.49710268,1.669,Low-Medium
DC-00188,Sabey Data Centers: SDC Columbia Data Center,Sabey Data Centers,WA,47.4072906,-120.18949,colocation_major,False,True,False,20.0,6.456438356164384,1.0,423360.0,0.46583033,0.903,Low
DC-00189,Rackspace: IAD3 Ashburn I Data Center,Rackspace,VA,39.021026500000005,-77.46357334235407,colocation_major,False,True,False,9.8,10.42958904109589,1.0,207446.4,0.5798735,1.94,Low-Medium
DC-00190,US Signal: 10290 W 70th St Data Center,US Signal,MN,44.87673704388125,-93.40718353084264,colocation_secondary,False,False,True,10.0,5.9468493150684925,1.0,211680.0,0.49029046,1.669,Low-Medium
DC-00191,"IBM Cloud: WDC07 Ashburn, VA",IBM Cloud,VA,39.029784,-77.4744147959966,hyperscaler_self,True,False,False,50.0,10.46109589041096,1.0,1058400.0,0.58497727,1.94,Low-Medium
DC-00192,Provision Data Services: 2020 Live Oak St Data Center,Provision Data Services,TX,32.7837146,-96.79462286306006,colocation_secondary,False,False,True,2.0,15.338630136986302,1.010158904109589,42766.087364383566,0.9444843,2.681,Medium-High
DC-00193,FIBERTOWN: Houston Data Center,FIBERTOWN,TX,29.8971063,-95.41238505,colocation_secondary,False,False,True,6.0,18.16328767123288,1.0948986301369863,139060.88521643833,0.9175664,2.681,Medium-High
DC-00194,TierPoint: Dallas - Allen Data Center,TierPoint,TX,33.13714923947091,-96.65945806278444,colocation_major,False,True,False,2.5,14.91890410958904,1.0,52920.0,0.9444843,2.681,Medium-High
DC-00195,Equinix: LA1 Los Angeles Data Center,Equinix,CA,34.0473499,-118.256999,colocation_major,False,True,False,2.3,12.746849315068497,1.0,48686.4,1.2731755,3.724,High
DC-00196,Equinix: CH2 Chicago Data Center,Equinix,IL,41.85375365,-87.6183797609595,colocation_major,False,True,False,8.2,8.263561643835615,1.0,173577.59999999998,0.53570706,0.75,Low
DC-00197,Amazon AWS: 22868 International Dr,Amazon AWS,VA,38.984978282475936,-77.42448664205808,hyperscaler_self,True,False,False,50.0,10.42958904109589,1.0,1058400.0,0.62426853,1.94,Low-Medium
DC-00198,Evocative: New Jersey Data Center (EWR1),Evocative,NJ,40.78878,-74.066502,colocation_major,False,True,False,10.0,9.734246575342466,1.0,211680.0,0.5158759,2.797,Medium-High
DC-00199,CyrusOne: CHI2 Chicago Aurora Data Center,CyrusOne,IL,41.797816065976775,-88.24841296557545,colocation_major,False,True,False,50.4,7.876164383561644,1.0,1066867.2,0.53570706,0.75,Low
DC-00200,DataBank: LGA2 - Downtown New York City Data Center,DataBank,NY,40.7408812,-74.0020865,colocation_major,False,True,False,0.68,9.82876712328767,1.0,14394.24,0.5158759,0.834,Low
DC-00201,T5 Data Centers: @Chicago Data Center,T5 Data Centers,IL,42.02304225,-87.97555675063975,unknown,False,False,False,20.0,7.724931506849316,1.0,423360.0,0.50526863,0.75,Low
DC-00202,CoreSite: LA1 Los Angeles Data Center,CoreSite,CA,34.0478871,-118.2555541091128,colocation_major,False,True,False,20.0,12.746849315068497,1.0,423360.0,1.2731755,3.724,High
DC-00203,Flexential: Atlanta - Alpharetta Data Center,Flexential,GA,34.08701705,-84.25182534957617,colocation_major,False,True,False,6.0,13.19041095890411,1.0,127008.0,1.1034696,1.889,Low-Medium
DC-00204,Involta: Boise 1 Data Center,Involta,ID,43.580025,-116.29087825,colocation_secondary,False,False,True,10.0,6.141369863013699,1.0,211680.0,0.601672,1.863,Low-Medium
DC-00205,Equinix: SE3 Seattle Data Center,Equinix,WA,47.6144218,-122.33974278213996,colocation_major,False,True,False,7.5,8.805753424657533,1.0,158759.99999999997,0.63984156,0.903,Low
DC-00206,Digital Realty: Boston BOS14 Data Center,Digital Realty,MA,42.30178767459167,-71.22181135207492,colocation_major,False,True,False,30.0,8.356712328767124,1.0,635039.9999999999,0.41313794,2.012,Medium-High
DC-00207,Equinix: DA6 Dallas Data Center,Equinix,TX,32.800965950000005,-96.81952300449768,colocation_major,False,True,False,60.0,15.338630136986302,1.010158904109589,1282982.6209315066,0.9444843,2.681,Medium-High
DC-00208,Digital Realty: Silicon Valley SJC37 Data Center,Digital Realty,CA,37.3709829,-121.94721118096328,colocation_major,False,True,False,100.0,11.20082191780822,1.0,2116800.0,0.83450365,3.724,High
DC-00209,Prime Data Centers: Prime Bay Area - 26415 Corporate Ave,Prime Data Centers,CA,37.626012,-122.11339776290374,colocation_secondary,False,False,True,20.0,10.69698630136986,1.0,423360.0,0.7587331,3.724,High
DC-00210,DataBank: SNA1 Irvine Data Center,DataBank,CA,33.69043345,-117.84060025571904,colocation_major,False,True,False,2.64,12.963835616438354,1.0,55883.52,1.2731755,3.724,High
DC-00211,CyrusOne: DUR1 Raleigh-Durham Data Center,CyrusOne,NC,35.935305,-78.88103295534475,colocation_major,False,True,False,50.0,12.79808219178082,1.0,1058400.0,0.6258905,2.498,Medium-High
DC-00212,DataBank: LAS1 Las Vegas Data Center,DataBank,NV,36.0597501,-115.14709380333974,colocation_major,False,True,False,3.6,9.453150684931508,1.0,76204.79999999999,0.7941126,2.146,Medium-High
DC-00213,Flexential: Atlanta - Douglasville 1 Data Center,Flexential,GA,33.731057250000006,-84.61608098866998,colocation_major,False,True,False,22.5,13.652602739726026,1.0,476280.0,1.1034696,1.889,Low-Medium
DC-00214,HostDime: Orlando Data Center (Coming 2024),HostDime,FL,28.61964069916144,-81.3859315792012,colocation_secondary,False,False,True,10.0,19.33808219178082,1.1301424657534247,239228.5571506849,0.9934381,2.559,Medium-High
DC-00215,Bluebird Data Centers: Bluebird Underground Data Center,Bluebird Data Centers,MO,37.233315561322186,-93.21555678715734,colocation_major,False,True,False,6.0,10.90027397260274,1.0,127008.0,0.6342569,1.321,Low-Medium
DC-00216,H5 Data Centers: Denver Data Center,H5 Data Centers,CO,39.6167549,-104.89168138081357,colocation_major,False,True,False,17.0,4.200821917808218,1.0,359856.0,0.6854508,3.424,High
DC-00217,Digital Realty: Los Angeles LAX10 Data Center,Digital Realty,CA,34.0473499,-118.256999,colocation_major,False,True,False,27.0,12.746849315068497,1.0,571536.0,1.2731755,3.724,High
DC-00218,Bluebird Data Centers: Bluebird Quad Cities Data Center,Bluebird Data Centers,IA,41.550357857142856,-90.48345471428571,colocation_major,False,True,False,4.0,8.09041095890411,1.0,84672.0,0.5771424,0.756,Low
DC-00219,Oracle: US DoD East us-gov-ashburn-1,Oracle,VA,39.029784,-77.4744147959966,hyperscaler_self,True,False,False,50.0,10.46109589041096,1.0,1058400.0,0.58497727,1.94,Low-Medium
DC-00220,Flexential: Raleigh Data Center,Flexential,NC,35.8505281,-78.8291431,colocation_major,False,True,False,4.31,12.866575342465756,1.0,91234.08,0.6258905,2.498,Medium-High
DC-00221,TRG Datacenters: Houston Data Center,TRG Datacenters,TX,30.074942056888226,-95.4354048791338,colocation_secondary,False,False,True,5.2,18.00986301369863,1.090295890410959,120012.79372273972,0.9175664,2.681,Medium-High
DC-00222,Equinix: SE2 Seattle Data Center,Equinix,WA,47.61435475,-122.33886370511684,colocation_major,False,True,False,2.1,8.805753424657533,1.0,44452.8,0.63984156,0.903,Low
DC-00223,DataBank: MIA1 - Miami Data Center,DataBank,FL,25.7758419,-80.1929625,colocation_major,False,True,False,1.6,21.72684931506849,1.2018054794520547,40703.70942246575,0.8384825,2.559,Medium-High
DC-00224,Digital Realty: Dallas DFW25 Data Center,Digital Realty,TX,32.96483325,-96.71588459880924,colocation_major,False,True,False,60.0,15.138904109589044,1.0041671232876712,1275372.5799452052,0.9444843,2.681,Medium-High
DC-00225,INAP: New Jersey 1 Data Center,INAP,NJ,40.78878,-74.066502,colocation_major,False,True,False,20.0,9.734246575342466,1.0,423360.0,0.5158759,2.797,Medium-High
DC-00226,Digital Realty: Silicon Valley SFO12 Data Center,Digital Realty,CA,37.78873105,-122.3904690619859,colocation_major,False,True,False,15.0,10.811506849315071,1.0,317519.99999999994,0.6669831,3.724,High
DC-00227,Digital Realty: Phoenix PHX10 Data Center,Digital Realty,AZ,33.4519107,-112.07190774845004,colocation_major,False,True,False,32.3,12.489863013698631,1.0,683726.3999999998,1.3527565,3.487,High
